latitude,longitude,altitude,geometry,RMC,site,drive,sol,easting,northing,elev_geoid,lon,lat,roll,pitch,yaw,yaw_rad,tilt,dist_m,dist_total_m,dist_km,dist_mi,drive_type
-4.729292,137.380446,-4143,Point,73_2676,73,2676,2309,8143184.362,-280327.375,-4143,137.3804457,-4.72929237,2.7,-1.01,64.37,1.12343,2.88,20.68,20307.64,20.08,12.48,final
-4.729127,137.381083,-4145.4,Point,73_2958,73,2958,2311,8143222.135,-280317.565,-4145.4,137.3810829,-4.72912687,-1.94,-0.37,57.53,1.00402,1.97,40.9,20348.53,20.12,12.5,final
-4.728473,137.381157,-4147.44,Point,74_0,74,0,2313,8143226.531,-280278.817,-4147.44,137.3811571,-4.72847317,-7.22,5.91,2.9,0.05061,9.32,38.25,20386.78,20.16,12.53,final
-4.72809,137.38133,-4148.29,Point,74_210,74,210,2316,8143236.795,-280256.133,-4148.29,137.3813302,-4.72809048,-0.6,-0.36,15.01,0.26189,0.7,26.14,20412.92,20.19,12.54,final
-4.72772,137.38154,-4150.33,Point,74_540,74,540,2320,8143249.202,-280234.191,-4150.33,137.3815396,-4.7277203,0.93,-0.33,52.88,0.92289,0.99,36.67,20449.59,20.22,12.57,final
-4.727897,137.381913,-4150.62,Point,74_762,74,762,2338,8143271.351,-280244.641,-4150.62,137.3819132,-4.7278966,-2.2,1.83,19.4,0.33868,2.86,31.34,20480.93,20.26,12.59,final
-4.727897,137.381913,-4150.62,Point,75_0,75,0,2347,8143271.351,-280244.641,-4150.62,137.3819132,-4.7278966,-2.2,1.83,19.4,0.33868,2.86,0,20480.93,20.26,12.59,final
-4.727938,137.381843,-4150.45,Point,75_60,75,60,2350,8143267.162,-280247.07,-4150.45,137.3818425,-4.72793758,-0.68,-0.58,93.81,1.63726,0.89,5.52,20486.46,20.26,12.59,final
-4.727496,137.382002,-4150.84,Point,75_264,75,264,2352,8143276.613,-280220.885,-4150.84,137.382002,-4.72749582,4.41,-0.25,4.8,0.08379,4.42,30.62,20517.08,20.29,12.61,final
-4.727188,137.382263,-4152.26,Point,75_456,75,456,2354,8143292.071,-280202.65,-4152.26,137.3822628,-4.72718819,2.04,-0.73,0.14,0.00237,2.16,25.58,20542.65,20.32,12.62,final
-4.726991,137.382707,-4153.89,Point,75_750,75,750,2357,8143318.413,-280190.977,-4153.89,137.3827072,-4.72699126,2.77,-0.07,-12.41,-0.21655,2.77,34.1,20576.75,20.35,12.64,final
-4.726605,137.382969,-4155.24,Point,75_936,75,936,2359,8143333.916,-280168.076,-4155.24,137.3829687,-4.7266049,1.83,-1.68,35.57,0.62089,2.48,27.66,20604.42,20.38,12.66,final
-4.726357,137.383291,-4157.19,Point,75_1128,75,1128,2361,8143353.007,-280153.382,-4157.19,137.3832908,-4.72635701,2.35,-0.7,19.14,0.33405,2.45,28.02,20632.43,20.41,12.68,final
-4.726109,137.383663,-4157.84,Point,75_1350,75,1350,2364,8143375.052,-280138.71,-4157.84,137.3836627,-4.72610948,0.04,0.91,-10.7,-0.18677,0.91,30.24,20662.67,20.44,12.7,final
-4.726079,137.383653,-4157.94,Point,75_1386,75,1386,2365,8143374.499,-280136.897,-4157.94,137.3836534,-4.7260789,-3.07,-1.6,0.51,0.00889,3.46,1.89,20664.56,20.44,12.7,final
-4.726074,137.383655,-4157.95,Point,75_1398,75,1398,2381,8143374.58,-280136.593,-4157.95,137.3836548,-4.72607377,-2.66,-0.08,15.55,0.27139,2.66,0.32,20664.88,20.44,12.7,final
-4.726024,137.383665,-4158.09,Point,75_1450,75,1450,2407,8143375.164,-280133.656,-4158.09,137.3836646,-4.72602422,-1.93,-2.26,12.97,0.22643,2.97,3.01,20667.89,20.44,12.7,final
-4.726094,137.38358,-4158,Point,75_1564,75,1564,2408,8143370.149,-280137.768,-4158,137.38358,-4.72609359,-0.13,-3.7,-32.58,-0.56867,3.7,14.4,20682.29,20.46,12.71,final
-4.725675,137.384102,-4158.15,Point,75_1916,75,1916,2412,8143401.062,-280112.986,-4158.15,137.3841015,-4.7256755,-1.88,3.48,130.77,2.28239,3.96,42.72,20725.02,20.5,12.74,final
-4.725819,137.384142,-4157.71,Point,75_2004,75,2004,2413,8143403.445,-280121.488,-4157.71,137.3841417,-4.72581894,2.58,0.36,-89.09,-1.55494,2.61,9.05,20734.07,20.51,12.74,final
-4.725723,137.384165,-4157.88,Point,75_2052,75,2052,2414,8143404.828,-280115.825,-4157.88,137.3841651,-4.7257234,-1.34,-1.11,14.54,0.25384,1.74,5.86,20739.92,20.51,12.75,final
-4.72631,137.383265,-4157.02,Point,75_2332,75,2332,2416,8143351.445,-280150.605,-4157.02,137.3832645,-4.72631016,-2.43,2.25,-160.21,-2.79624,3.32,67.14,20807.06,20.58,12.79,final
-4.726959,137.382714,-4153.94,Point,75_2770,75,2770,2420,8143318.842,-280189.065,-4153.94,137.3827144,-4.726959,5.55,4.74,-65.49,-1.14309,7.3,61.5,20868.56,20.64,12.83,final
-4.726929,137.382726,-4154.07,Point,75_2860,75,2860,2422,8143319.536,-280187.282,-4154.07,137.3827261,-4.72692892,3.28,9.23,-88.1,-1.53758,9.79,7.78,20876.34,20.65,12.83,final
-4.727085,137.383499,-4154.15,Point,76_0,76,0,2429,8143365.371,-280196.553,-4154.15,137.3834994,-4.72708533,-6.88,2.5,113.76,1.98543,7.32,46.8,20923.13,20.7,12.86,final
-4.72726,137.384051,-4152.44,Point,76_274,76,274,2432,8143398.094,-280206.907,-4152.44,137.3840514,-4.72726001,-3.72,5.13,140.35,2.44965,6.33,36.12,20959.26,20.73,12.88,final
-4.727807,137.384308,-4150,Point,76_568,76,568,2434,8143413.277,-280239.352,-4150,137.3843076,-4.72780737,-3.79,5.13,140.35,2.44953,6.37,40.8,21000.06,20.77,12.91,final
-4.72793,137.384187,-4145.68,Point,76_664,76,664,2435,8143406.098,-280246.615,-4145.68,137.3841865,-4.7279299,-4.75,6.21,139.45,2.43388,7.81,11.02,21011.08,20.78,12.91,final
-4.728111,137.383924,-4148.53,Point,76_832,76,832,2436,8143390.529,-280257.358,-4148.53,137.3839238,-4.72811115,5.42,0.34,-125.84,-2.19637,5.43,19.19,21030.27,20.8,12.93,final
-4.728331,137.384067,-4144.81,Point,76_988,76,988,2439,8143399.004,-280270.375,-4144.81,137.3840668,-4.72833075,1.94,23.1,142.91,2.49433,23.18,16.35,21046.62,20.82,12.94,final
-4.728235,137.383942,-4147.06,Point,76_1072,76,1072,2447,8143391.585,-280264.713,-4147.06,137.3839416,-4.72823523,10.12,4.46,-138.98,-2.42563,11.05,12.9,21059.52,20.83,12.94,final
-4.728701,137.383727,-4145.16,Point,76_1300,76,1300,2448,8143378.851,-280292.318,-4145.16,137.3837268,-4.72870094,2.83,9.06,170.68,2.97892,9.49,32.9,21092.42,20.86,12.96,final
-4.728854,137.383658,-4143.91,Point,76_1384,76,1384,2449,8143374.779,-280301.42,-4143.91,137.3836581,-4.7288545,9.09,11.31,-125.05,-2.1826,14.47,11.73,21104.15,20.88,12.97,final
-4.729044,137.383392,-4142.25,Point,76_1576,76,1576,2453,8143359.028,-280312.668,-4142.25,137.3833924,-4.72904426,-2.63,7.26,-142.46,-2.48632,7.72,25.48,21129.63,20.9,12.99,final
-4.729047,137.383342,-4142.15,Point,76_1666,76,1666,2454,8143356.049,-280312.837,-4142.15,137.3833421,-4.72904711,2.78,8.55,-149.24,-2.60467,8.99,7.53,21137.16,20.91,12.99,final
-4.729083,137.383366,-4141.89,Point,76_1714,76,1714,2459,8143357.488,-280314.994,-4141.89,137.3833664,-4.7290835,-7.25,2.92,144.29,2.5184,7.81,2.7,21139.86,20.91,12.99,final
-4.729125,137.383286,-4141.33,Point,76_1786,76,1786,2463,8143352.717,-280317.477,-4141.33,137.3832859,-4.72912539,-4.32,8.69,-164.52,-2.87149,9.69,5.56,21145.42,20.92,13,final
-4.729871,137.383535,-4138.69,Point,76_2080,76,2080,2466,8143367.483,-280361.675,-4138.69,137.383535,-4.72987104,8.03,1.77,-152.73,-2.66569,8.22,53.55,21198.96,20.97,13.03,final
-4.730028,137.383384,-4138.28,Point,76_2194,76,2194,2468,8143358.507,-280371.006,-4138.28,137.3833836,-4.73002846,12.33,-1.8,-98.24,-1.71455,12.46,14.61,21213.58,20.98,13.04,final
-4.730096,137.383056,-4137.02,Point,76_2360,76,2360,2473,8143339.082,-280375.012,-4137.02,137.3830559,-4.73009604,9.48,2.66,-92.14,-1.60821,9.85,21.62,21235.2,21,13.05,final
-4.730212,137.38346,-4135.54,Point,76_2594,76,2594,2475,8143363.06,-280381.908,-4135.54,137.3834604,-4.73021238,1.14,23.08,179.65,3.13545,23.1,28.97,21264.16,21.03,13.07,final
-4.730231,137.383428,-4135.29,Point,76_2672,76,2672,2476,8143361.111,-280383.015,-4135.29,137.3834275,-4.73023105,2.88,24.9,-173.17,-3.02231,25.06,8.85,21273.01,21.04,13.07,final
-4.730267,137.383685,-4134.37,Point,76_2810,76,2810,2477,8143376.363,-280385.163,-4134.37,137.3836848,-4.73026729,0.14,21.19,166.35,2.90341,21.19,23.53,21296.53,21.06,13.09,final
-4.730405,137.383529,-4133.14,Point,76_2930,76,2930,2480,8143367.152,-280393.351,-4133.14,137.3835294,-4.73040543,-2.92,6.12,-116.07,-2.02572,6.78,15.16,21311.69,21.08,13.1,final
-4.730309,137.383541,-4133.36,Point,76_3002,76,3002,2481,8143367.851,-280387.644,-4133.36,137.3835412,-4.73030915,-0.72,8.24,-123.48,-2.15506,8.27,6.86,21318.55,21.09,13.1,final
-4.730907,137.383501,-4129.62,Point,77_0,77,0,2555,8143365.487,-280423.054,-4129.62,137.3835013,-4.73090654,3.71,9.58,-145.73,-2.54344,10.26,39.85,21358.39,21.13,13.13,final
-4.730925,137.383476,-4129.5,Point,77_70,77,70,2556,8143364.006,-280424.15,-4129.5,137.3834764,-4.73092503,6.39,7.75,-124.44,-2.17185,10.04,8.2,21366.6,21.14,13.13,final
-4.731232,137.383396,-4126.5,Point,77_292,77,292,2559,8143359.269,-280442.334,-4126.5,137.3833964,-4.7312318,10.71,11.7,175.37,3.06073,15.81,25.58,21392.17,21.16,13.15,final
-4.731299,137.383354,-4125.82,Point,77_328,77,328,2563,8143356.764,-280446.308,-4125.82,137.3833542,-4.73129885,13.61,2.5,-150.55,-2.62764,13.83,4.71,21396.89,21.17,13.15,final
-4.731805,137.383239,-4123.76,Point,77_574,77,574,2565,8143349.916,-280476.29,-4123.76,137.3832387,-4.73180466,0.35,10.83,151.38,2.64213,10.83,33.86,21430.75,21.2,13.17,final
-4.732368,137.383448,-4119.54,Point,77_910,77,910,2568,8143362.311,-280509.663,-4119.54,137.3834478,-4.73236768,7.65,10.13,-158.24,-2.76177,12.67,40.62,21471.37,21.24,13.2,final
-4.732508,137.383384,-4118.14,Point,77_1006,77,1006,2570,8143358.551,-280517.989,-4118.14,137.3833843,-4.73250815,6.63,13.1,-147.05,-2.5665,14.65,9.56,21480.93,21.25,13.2,final
-4.732566,137.383371,-4117.47,Point,77_1070,77,1070,2572,8143357.734,-280521.441,-4117.47,137.3833705,-4.73256639,6.06,-2,-72.52,-1.26571,6.38,4.32,21485.25,21.25,13.21,final
-4.732323,137.382994,-4120.92,Point,77_1416,77,1416,2575,8143335.438,-280506.998,-4120.92,137.3829944,-4.73232272,-5.93,6.94,132.52,2.31287,9.12,39.24,21524.49,21.29,13.23,final
-4.732509,137.382827,-4119.31,Point,77_1560,77,1560,2577,8143325.49,-280518.059,-4119.31,137.3828266,-4.73250933,9.31,11.85,-152.25,-2.65724,15.03,16.47,21540.96,21.31,13.24,final
-4.732576,137.382831,-4118.12,Point,77_1626,77,1626,2582,8143325.774,-280522.018,-4118.12,137.3828314,-4.73257612,3.54,16.79,-172.98,-3.01914,17.15,4.56,21545.52,21.31,13.24,final
-4.7325,137.382436,-4121.5,Point,77_1926,77,1926,2586,8143302.33,-280517.504,-4121.5,137.3824359,-4.73249997,3.66,-0.08,-114.47,-1.99786,3.66,42.6,21588.12,21.36,13.27,final
-4.732595,137.382358,-4121.68,Point,77_2038,77,2038,2589,8143297.732,-280523.149,-4121.68,137.3823583,-4.7325952,0.76,-1.43,-24.96,-0.43558,1.62,8.59,21596.71,21.36,13.27,final
-4.732527,137.38217,-4124.29,Point,77_2254,77,2254,2590,8143286.566,-280519.134,-4124.29,137.3821699,-4.73252746,7.59,-0.1,-122.74,-2.14218,7.6,31.53,21628.24,21.4,13.29,final
-4.732951,137.381746,-4123.34,Point,77_2540,77,2540,2593,8143261.448,-280544.225,-4123.34,137.3817461,-4.73295077,-0.98,-0.32,165.28,2.88463,1.03,36.12,21665.56,21.43,13.32,final
-4.733336,137.381325,-4121.66,Point,77_2786,77,2786,2595,8143236.497,-280567.049,-4121.66,137.3813252,-4.73333582,9.09,5.49,-126.83,-2.21365,10.61,34.43,21699.99,21.47,13.34,final
-4.733652,137.381425,-4119.19,Point,77_2954,77,2954,2602,8143242.431,-280585.767,-4119.19,137.3814253,-4.7336516,0.12,9.56,-179.76,-3.13737,9.56,20.34,21720.32,21.52,13.37,final
-4.733794,137.381579,-4117.94,Point,78_0,78,0,2604,8143251.534,-280594.22,-4117.94,137.3815789,-4.73379421,-3.76,8.99,153.74,2.68319,9.74,14.77,21735.09,21.54,13.38,final
-4.734019,137.381614,-4115.99,Point,78_138,78,138,2606,8143253.584,-280607.535,-4115.99,137.3816135,-4.73401884,-3.45,9.31,175.35,3.06041,9.93,14.28,21749.38,21.54,13.38,final
-4.734132,137.381548,-4114.39,Point,78_216,78,216,2609,8143249.681,-280614.264,-4114.39,137.3815476,-4.73413237,3.83,20.49,-144.02,-2.51357,20.83,8.01,21757.39,21.56,13.4,final
-4.73407,137.38116,-4110.72,Point,78_486,78,486,2611,8143226.694,-280610.589,-4110.72,137.3811598,-4.73407037,2.04,10.95,-100.26,-1.74981,11.14,35.95,21793.34,21.6,13.42,final
-4.734043,137.38099,-4109.56,Point,78_612,78,612,2613,8143216.644,-280608.986,-4109.56,137.3809903,-4.73404332,0.93,8.68,-122.48,-2.13762,8.73,12.9,21806.24,21.61,13.43,final
-4.734255,137.380683,-4109.59,Point,78_834,78,834,2616,8143198.449,-280621.531,-4109.59,137.3806833,-4.73425496,3.11,-1.12,-35.65,-0.62228,3.3,28.89,21835.13,21.64,13.44,final
-4.734582,137.380479,-4108.58,Point,78_1002,78,1002,2618,8143186.354,-280640.935,-4108.58,137.3804793,-4.73458232,5.6,6.05,-133.28,-2.32612,8.23,23.04,21858.17,21.66,13.46,final
-4.734705,137.380243,-4106.4,Point,78_1138,78,1138,2633,8143172.372,-280648.205,-4106.4,137.3802434,-4.73470497,8.43,19.72,-128,-2.23399,21.38,16.35,21874.52,21.68,13.47,final
-4.734704,137.380245,-4106.37,Point,78_1160,78,1160,2639,8143172.456,-280648.17,-4106.37,137.3802448,-4.73470438,7.07,20.13,-128.65,-2.24545,21.28,0.07,21874.58,21.68,13.47,final
-4.734338,137.380823,-4109.26,Point,78_1442,78,1442,2643,8143206.755,-280626.447,-4109.26,137.3808234,-4.7343379,-2.35,-0.55,121.96,2.12856,2.41,42.93,21917.51,21.72,13.5,final
-4.734745,137.38073,-4109.49,Point,78_1652,78,1652,2645,8143201.222,-280650.581,-4109.49,137.3807301,-4.73474506,-6.3,1.62,-141.12,-2.463,6.51,28.54,21946.06,21.75,13.51,final
-4.735401,137.380635,-4108.74,Point,78_1946,78,1946,2654,8143195.588,-280689.459,-4108.74,137.380635,-4.73540095,9.16,5.98,-150.14,-2.62043,10.93,40.59,21986.65,21.79,13.54,final
-4.736123,137.380356,-4104.84,Point,78_2228,78,2228,2657,8143179.03,-280732.23,-4104.84,137.3803557,-4.73612252,7.22,11.27,-160.67,-2.80424,13.36,47.48,22034.13,21.84,13.57,final
-4.736402,137.380514,-4101.82,Point,78_2444,78,2444,2658,8143188.415,-280748.813,-4101.82,137.380514,-4.73640229,4.81,11.31,170.16,2.96985,12.28,20.99,22055.13,21.86,13.58,final
-4.736489,137.380773,-4098.16,Point,78_2684,78,2684,2659,8143203.762,-280753.934,-4098.16,137.3807729,-4.73648868,-2.07,16.42,117.16,2.04489,16.55,20.99,22076.12,21.88,13.59,final
-4.736616,137.380853,-4095.43,Point,78_2858,78,2858,2661,8143208.53,-280761.464,-4095.43,137.3808534,-4.73661572,18.32,20,-159.36,-2.78143,26.87,12.6,22088.72,21.89,13.6,final
-4.736585,137.380899,-4095.37,Point,79_0,79,0,2664,8143211.234,-280759.628,-4095.37,137.380899,-4.73658474,-3.8,-14.48,-16.84,-0.29399,14.96,4.68,22093.4,21.9,13.61,final
-4.736721,137.380753,-4094.76,Point,79_228,79,228,2691,8143202.606,-280767.728,-4094.76,137.3807534,-4.7367214,0.26,26.66,138.02,2.4089,26.66,24.91,22118.31,21.92,13.62,final
-4.736736,137.380778,-4093.51,Point,79_252,79,252,2692,8143204.078,-280768.622,-4093.51,137.3807783,-4.73673648,-6.2,28.51,118.85,2.07431,29.12,1.96,22120.27,21.92,13.62,final
-4.73675,137.380788,-4092.79,Point,79_294,79,294,2693,8143204.636,-280769.427,-4092.79,137.3807877,-4.73675006,-1.91,26.24,135.23,2.36014,26.31,1.12,22121.39,21.93,13.62,final
-4.736774,137.380832,-4091.75,Point,79_360,79,360,2695,8143207.252,-280770.874,-4091.75,137.3808318,-4.73677447,-5.54,14.04,123.98,2.1639,15.07,3.48,22124.87,21.93,13.63,final
-4.736956,137.38095,-4088.78,Point,79_474,79,474,2698,8143214.279,-280781.654,-4088.78,137.3809504,-4.73695634,4.59,21.23,154.42,2.6952,21.7,13.25,22138.13,21.91,13.61,final
-4.737048,137.380839,-4088.78,Point,79_588,79,588,2700,8143207.694,-280787.064,-4088.78,137.3808393,-4.73704761,7.11,1.46,-151.79,-2.64926,7.26,16.7,22154.82,21.92,13.62,final
-4.737061,137.38079,-4088.69,Point,79_654,79,654,2702,8143204.759,-280787.841,-4088.69,137.3807898,-4.73706071,4.23,8.02,144.84,2.5279,9.06,4.64,22159.46,21.93,13.62,final
-4.737024,137.380703,-4089.63,Point,79_720,79,720,2729,8143199.621,-280785.659,-4089.63,137.3807031,-4.7370239,-0.52,8.84,122.67,2.14104,8.86,5.62,22165.08,21.93,13.63,final
-4.736821,137.380884,-4090.9,Point,79_972,79,972,2732,8143210.313,-280773.606,-4090.9,137.3808835,-4.73682056,-0.22,-14.92,-39.36,-0.68698,14.92,24.39,22189.48,21.96,13.64,final
-4.736416,137.38055,-4101.47,Point,79_1222,79,1222,2734,8143190.527,-280749.627,-4101.47,137.3805497,-4.73641602,10.78,0.79,-112.73,-1.96744,10.81,34.32,22223.79,21.99,13.66,final
-4.73571,137.380695,-4105.43,Point,79_1670,79,1670,2742,8143199.135,-280707.787,-4105.43,137.3806949,-4.73571016,3.89,12.09,159.69,2.78717,12.69,65.67,22289.46,22.05,13.7,final
-4.735271,137.381058,-4107.76,Point,79_1956,79,1956,2745,8143220.673,-280681.779,-4107.76,137.3810582,-4.73527138,-6.48,-2.88,25.75,0.44939,7.09,35.67,22325.13,22.09,13.73,final
-4.735237,137.381058,-4107.93,Point,79_2008,79,2008,2747,8143220.677,-280679.723,-4107.93,137.3810583,-4.7352367,-4.65,-3.5,20.2,0.35264,5.81,2.49,22327.62,22.09,13.73,final
-4.735099,137.381659,-4107.3,Point,79_2330,79,2330,2780,8143256.28,-280671.578,-4107.3,137.381659,-4.73509929,2.6,-1.07,-100.2,-1.74885,2.81,37.1,22364.72,22.13,13.75,final
-4.735159,137.382562,-4106.57,Point,79_2640,79,2640,2781,8143309.808,-280675.144,-4106.57,137.382562,-4.73515945,8.18,-0.25,-99.51,-1.7367,8.19,58.06,22422.78,22.19,13.79,final
-4.734989,137.383416,-4103.92,Point,80_0,80,0,2783,8143360.406,-280665.023,-4103.92,137.3834156,-4.7349887,1.05,-2.6,-88.41,-1.54298,2.8,55.13,22477.91,22.24,13.82,final
-4.734311,137.384116,-4105.58,Point,80_418,80,418,2786,8143401.913,-280624.847,-4105.58,137.3841159,-4.73431091,-0.16,-3.43,-100.1,-1.74702,3.43,61.33,22539.24,22.3,13.86,final
-4.73408,137.38551,-4101.55,Point,80_902,80,902,2788,8143484.533,-280611.158,-4101.55,137.3855097,-4.73407997,14.04,-11.06,-89.56,-1.56303,17.8,85.97,22625.21,22.38,13.91,final
-4.732619,137.38613,-4109.82,Point,80_1398,80,1398,2790,8143521.288,-280524.58,-4109.82,137.3861298,-4.73261934,3.98,3.69,-172.66,-3.01345,5.42,95.93,22721.14,22.48,13.97,final
-4.732442,137.386911,-4105.89,Point,80_1708,80,1708,2793,8143567.582,-280514.091,-4105.89,137.3869108,-4.73244239,8.07,-0.22,175.19,3.05763,8.07,48.69,22769.83,22.53,14,final
-4.733185,137.388016,-4098.64,Point,80_2136,80,2136,2795,8143633.094,-280558.085,-4098.64,137.388016,-4.73318459,-0.6,6.46,170.47,2.97531,6.49,83.94,22853.78,22.61,14.05,final
-4.733663,137.388191,-4092.47,Point,80_2388,80,2388,2797,8143643.438,-280586.431,-4092.47,137.3881905,-4.73366281,4.14,26.69,170.87,2.98233,26.99,31.04,22884.82,22.64,14.07,final
-4.733624,137.388197,-4093.01,Point,81_0,81,0,2800,8143643.813,-280584.134,-4093.01,137.3881969,-4.73362405,3.2,18.17,173.42,3.02678,18.44,10.24,22895.06,22.65,14.07,final
-4.732994,137.388803,-4099.07,Point,81_424,81,424,2802,8143679.75,-280546.759,-4099.07,137.3888032,-4.73299352,5.37,3.98,-139.98,-2.44318,6.68,56.2,22951.26,22.7,14.11,final
-4.733033,137.389022,-4098.84,Point,81_628,81,628,2804,8143692.708,-280549.086,-4098.84,137.3890218,-4.73303277,3.98,8.35,-142.64,-2.48951,9.24,15.79,22967.05,22.72,14.12,final
-4.732501,137.389459,-4101.68,Point,82_0,82,0,2813,8143718.623,-280517.55,-4101.68,137.389459,-4.73250074,3.5,7.36,175.39,3.06117,8.14,44.4,23011.44,22.76,14.14,final
-4.732016,137.389987,-4107.85,Point,82_352,82,352,2816,8143749.924,-280488.788,-4107.85,137.389987,-4.73201551,-0.6,7.55,169.93,2.96579,7.57,62.87,23074.32,22.83,14.18,final
-4.731062,137.391268,-4113.69,Point,82_938,82,938,2817,8143825.851,-280432.279,-4113.69,137.391268,-4.73106217,9.82,6.32,-100.03,-1.74581,11.66,102.49,23176.81,22.93,14.25,final
-4.730572,137.391069,-4117.48,Point,82_1230,82,1230,2820,8143814.027,-280403.248,-4117.48,137.3910685,-4.7305724,0.95,5.35,-100.63,-1.75635,5.43,32.79,23209.6,22.96,14.27,final
-4.730576,137.391048,-4117.38,Point,82_1254,82,1254,2822,8143812.83,-280403.473,-4117.38,137.3910483,-4.73057619,1.58,6.36,-100.26,-1.74985,6.55,1.23,23210.82,22.96,14.27,final
-4.72953,137.39115,-4126.49,Point,82_1978,82,1978,2824,8143818.847,-280341.454,-4126.49,137.3911498,-4.7295299,7.34,1.29,-90.45,-1.57865,7.45,83.8,23294.63,23.04,14.32,final
-4.729307,137.391138,-4128.06,Point,82_2176,82,2176,2829,8143818.118,-280328.216,-4128.06,137.3911375,-4.72930656,-1.72,6.17,166.85,2.91208,6.41,24.38,23319.01,23.07,14.33,final
-4.72932,137.391143,-4127.91,Point,82_2188,82,2188,2904,8143818.458,-280329.023,-4127.91,137.3911432,-4.72932018,-1.65,5.67,158.85,2.77237,5.91,0.92,23319.93,23.07,14.33,final
-4.730126,137.391525,-4121.14,Point,82_2638,82,2638,2923,8143841.113,-280376.786,-4121.14,137.3915254,-4.73012597,3.2,23.84,175.55,3.06395,24.04,58.6,23378.53,23.12,14.37,final
-4.730147,137.391503,-4120.56,Point,83_0,83,0,2924,8143839.766,-280378.016,-4120.56,137.3915027,-4.73014672,8.81,24.77,-168.11,-2.93406,26.2,2.35,23380.88,23.13,14.37,final
-4.73015,137.392011,-4120.55,Point,83_306,83,306,2926,8143869.895,-280378.197,-4120.55,137.392011,-4.73014977,-2.05,11.4,134.46,2.34683,11.58,39.15,23420.03,23.16,14.39,final
-4.73029,137.391876,-4118.32,Point,83_424,83,424,2929,8143861.904,-280386.536,-4118.32,137.3918762,-4.73029046,-13.17,9.24,155.42,2.7126,16.04,12.76,23432.79,23.18,14.4,final
-4.730485,137.392244,-4115.9,Point,83_682,83,682,2931,8143883.679,-280398.084,-4115.9,137.3922436,-4.73048528,8.02,8.07,162.43,2.83495,11.36,32.09,23464.88,23.21,14.42,final
-4.730837,137.392579,-4112.56,Point,83_932,83,932,2933,8143903.543,-280418.919,-4112.56,137.3925787,-4.73083678,6.05,1.79,148.88,2.59844,6.31,34.44,23499.31,23.24,14.44,final
-4.730516,137.393126,-4114.41,Point,83_1278,83,1278,2936,8143935.99,-280399.918,-4114.41,137.3931261,-4.73051622,0.38,-1.73,-20.35,-0.3551,1.78,44.48,23543.8,23.29,14.47,final
-4.730192,137.393543,-4113.44,Point,83_1518,83,1518,2938,8143960.706,-280380.677,-4113.44,137.3935431,-4.73019161,-10.45,0.38,18.43,0.32171,10.46,32.31,23576.11,23.32,14.49,final
-4.730161,137.393611,-4112.85,Point,83_1584,83,1584,2940,8143964.756,-280378.878,-4112.85,137.3936114,-4.73016126,4.06,20.8,115.98,2.02431,21.18,7.13,23583.24,23.33,14.49,final
-4.730156,137.39379,-4110.45,Point,83_1974,83,1974,2943,8143975.329,-280378.56,-4110.45,137.3937897,-4.7301559,-0.71,4.4,-179.87,-3.13928,4.46,47.65,23630.89,23.37,14.52,final
-4.731016,137.393409,-4109.79,Point,83_2382,83,2382,2947,8143952.763,-280429.559,-4109.79,137.3934091,-4.73101628,-0.66,4.42,-171.53,-2.99372,4.47,58.23,23689.12,23.43,14.56,final
-4.731297,137.393712,-4104.92,Point,83_2580,83,2580,2950,8143970.702,-280446.225,-4104.92,137.3937117,-4.73129745,-1.06,20.57,132.68,2.31568,20.59,25.43,23714.55,23.46,14.57,final
-4.731556,137.394145,-4103.67,Point,83_2796,83,2796,2951,8143996.363,-280461.554,-4103.67,137.3941446,-4.73155606,-12.03,8.45,125.1,2.18349,14.67,29.66,23744.21,23.49,14.59,final
-4.732287,137.394989,-4097.69,Point,84_0,84,0,2956,8144046.441,-280504.903,-4097.69,137.3949894,-4.73228738,-6.32,6.77,127.12,2.21869,9.25,69.84,23814.05,23.55,14.64,final
-4.732687,137.395695,-4092.22,Point,84_444,84,444,2958,8144088.236,-280528.603,-4092.22,137.3956946,-4.73268721,-2.93,2.7,105.03,1.83314,3.98,52.65,23866.7,23.61,14.67,final
-4.732884,137.396126,-4090.73,Point,84_540,84,540,2959,8144113.832,-280540.242,-4090.73,137.3961264,-4.73288357,-5.4,6.04,115.48,2.01558,8.09,28.66,23895.36,23.63,14.68,final
-4.732984,137.397182,-4088.51,Point,84_1030,84,1030,2965,8144176.383,-280546.21,-4088.51,137.3971816,-4.73298425,-8.77,-0.94,79.75,1.39191,8.81,65.22,23960.58,23.7,14.73,final
-4.733316,137.398061,-4086.48,Point,84_1360,84,1360,2967,8144228.521,-280565.851,-4086.48,137.3980613,-4.73331561,-4.61,3.54,128.35,2.24011,5.81,57.11,24017.69,23.75,14.76,final
-4.733541,137.398323,-4084.33,Point,84_1492,84,1492,2970,8144244.007,-280579.208,-4084.33,137.3983225,-4.73354095,-4.78,7.6,135.56,2.36602,8.97,20.39,24038.08,23.78,14.77,final
-4.733651,137.398338,-4083.39,Point,84_1594,84,1594,2972,8144244.948,-280585.748,-4083.39,137.3983384,-4.73365128,-5.62,4.41,113.1,1.97405,7.14,9.7,24047.77,23.78,14.78,final
-4.734015,137.398467,-4081.83,Point,84_1804,84,1804,2977,8144252.585,-280607.299,-4081.83,137.3984672,-4.73401486,-3.25,5.22,169.21,2.95321,6.14,25.27,24073.04,23.81,14.79,final
